row_id,order_id,order_date,customer_id,customer_name,customer_address,City,Country,State,zipcode,region,product_id,product_name,unit_prirce,quantity,total_sale
1523,CA-2013-122392-88724,2018-01-09,CJ-12010,Caroline Jumper,6084 Cassandra Lock,Allentown,United States,Pennsylvania,18103,East,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",11.648,2,23.296
1524,CA-2012-148432-62366,2018-01-10,MC-18130,Mike Caudle,9990 Parker Common Suite 087,Newark,United States,Delaware,19711,East,OFF-FA-10004968,Rubber Band Ball,26.18,7,183.26
1525,CA-2012-148432-16187,2018-01-11,MC-18130,Mike Caudle,9990 Parker Common Suite 087,Newark,United States,Delaware,19711,East,OFF-PA-10001274,Loose Memo Sheets,7.3,2,14.6
1526,CA-2012-103793-14150,2018-01-12,BV-11245,Benjamin Venier,209 Collier Isle,Miami,United States,Florida,33142,South,OFF-PA-10001125,Xerox 1988,74.352,3,223.056
1527,CA-2014-159884-65335,2018-01-13,JF-15490,Jeremy Farry,352 Wisoky Station Apt. 259,Tempe,United States,Arizona,85281,West,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,10.744
1528,CA-2014-159884-49621,2018-01-14,JF-15490,Jeremy Farry,352 Wisoky Station Apt. 259,Tempe,United States,Arizona,85281,West,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,8.376,3,25.128
1529,CA-2013-139885-17621,2018-01-15,EB-13840,Ellis Ballard,56952 Adelbert Drive,New York City,United States,New York,10035,East,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,212.88,6,1277.28
1530,CA-2014-124086-71906,2018-01-16,MP-18175,Mike Pelletier,9816 Jakubowski Via,Laguna Niguel,United States,California,92677,West,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,407.966
1531,CA-2013-112389-24581,2018-01-17,JM-15655,Jim Mitchum,39045 Ullrich Bridge,Bridgeton,United States,New Jersey,8302,East,OFF-ST-10000419,"Rogers Jumbo File, Granite",40.74,3,122.22
1532,CA-2013-112389-29475,2018-01-18,JM-15655,Jim Mitchum,39045 Ullrich Bridge,Bridgeton,United States,New Jersey,8302,East,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3,35.01
1533,CA-2014-121888-49736,2018-01-19,CL-11890,Carl Ludwig,614 Leuschke Glens,Everett,United States,Massachusetts,2149,East,TEC-PH-10000439,GE DSL Phone Line Filter,39.99,1,39.99
1534,CA-2014-121888-96376,2018-01-20,CL-11890,Carl Ludwig,614 Leuschke Glens,Everett,United States,Massachusetts,2149,East,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,32.56
1535,CA-2014-121888-81962,2018-01-21,CL-11890,Carl Ludwig,614 Leuschke Glens,Everett,United States,Massachusetts,2149,East,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,2348.82
1536,CA-2014-121888-36520,2018-01-22,CL-11890,Carl Ludwig,614 Leuschke Glens,Everett,United States,Massachusetts,2149,East,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,1697.36
1537,CA-2011-166884-39707,2018-01-23,CK-12205,Chloris Kastensmidt,470 Klein Cove,Columbus,United States,Ohio,43229,East,FUR-FU-10003981,Eldon Wave Desk Accessories,8.32,5,41.6
1538,CA-2011-166884-33061,2018-01-24,CK-12205,Chloris Kastensmidt,470 Klein Cove,Columbus,United States,Ohio,43229,East,OFF-FA-10001561,Stockwell Push Pins,10.464,6,62.784
1539,CA-2011-107181-83798,2018-01-25,DB-13270,Deborah Brumfield,775 Thompson Port Suite 174,San Diego,United States,California,92024,West,OFF-BI-10004230,GBC Recycled Grain Textured Covers,82.896,3,248.688
1540,CA-2011-107181-16854,2018-01-26,DB-13270,Deborah Brumfield,775 Thompson Port Suite 174,San Diego,United States,California,92024,West,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,136.96
1541,CA-2011-150245-53922,2018-01-27,PC-18745,Pamela Coakley,7553 Cassin Groves,Watertown,United States,New York,13601,East,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,11014.416
1542,CA-2012-111395-61516,2018-01-28,VB-21745,Victoria Brennan,3068 Zoe Roads Suite 544,San Antonio,United States,Texas,78207,Central,OFF-PA-10000994,Xerox 1915,335.52,4,1342.08
1543,CA-2012-111395-94902,2018-01-29,VB-21745,Victoria Brennan,3068 Zoe Roads Suite 544,San Antonio,United States,Texas,78207,Central,OFF-BI-10002867,GBC Recycled Regency Composition Covers,23.912,2,47.824
1544,CA-2012-111395-22542,2018-01-30,VB-21745,Victoria Brennan,3068 Zoe Roads Suite 544,San Antonio,United States,Texas,78207,Central,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,54.112
1545,CA-2011-134278-30495,2018-01-31,EP-13915,Emily Phan,9902 Hills Stream Suite 539,New York City,United States,New York,10011,East,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,559.992,1,559.992
1546,US-2014-124926-59990,2018-02-01,ME-17320,Maria Etezadi,35079 Reed Knolls,Houston,United States,Texas,77095,Central,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324,6,55.944
1547,CA-2013-159345-28062,2018-02-02,IG-15085,Ivan Gibson,9738 Rosenbaum Row,San Diego,United States,California,92024,West,OFF-PA-10000806,Xerox 1934,111.96,2,223.92
1548,CA-2011-130274-5750,2018-02-03,JS-15940,Joni Sundaresam,24045 Clinton Freeway Suite 879,Appleton,United States,Wisconsin,54915,Central,OFF-LA-10002195,Avery 481,21.56,7,150.92
1549,CA-2014-158386-49540,2018-02-04,BO-11425,Bobby Odegard,195 Huels Plaza Apt. 588,Richmond,United States,Kentucky,40475,South,OFF-BI-10003719,Large Capacity Hanging Post Binders,124.75,5,623.75
1550,CA-2012-111507-5690,2018-02-05,VW-21775,Victoria Wilson,3663 Trisha Ferry,Bellevue,United States,Washington,98006,West,OFF-AR-10001315,Newell 310,5.28,3,15.84
1551,CA-2014-120761-86568,2018-02-06,AB-10150,Aimee Bixby,506 Emmanuelle Locks Suite 848,Long Beach,United States,New York,11561,East,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,367.84
1552,CA-2013-109176-52486,2018-02-07,JW-16075,Julia West,24420 Osinski Court,Philadelphia,United States,Pennsylvania,19140,East,OFF-EN-10003134,Staples,9.344,1,9.344
1553,CA-2013-109176-20668,2018-02-08,JW-16075,Julia West,24420 Osinski Court,Philadelphia,United States,Pennsylvania,19140,East,OFF-AR-10001955,Newell 319,79.36,5,396.8
1554,CA-2012-112116-67177,2018-02-09,JE-15475,Jeremy Ellison,128 Neoma Glen,Seattle,United States,Washington,98103,West,FUR-TA-10001039,KI Adjustable-Height Table,171.96,2,343.92
1555,CA-2013-126809-82653,2018-02-10,EB-13750,Edward Becker,655 Serena Shoals,Seattle,United States,Washington,98103,West,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,318.168
1556,CA-2011-105172-49077,2018-02-11,PK-18910,Paul Knutson,9501 Laury Springs Suite 274,San Francisco,United States,California,94109,West,OFF-LA-10001641,Avery 518,18.9,6,113.4
1557,CA-2014-107293-78315,2018-02-12,CS-12400,Christopher Schild,7642 Morar Manor,Seattle,United States,Washington,98115,West,OFF-AR-10003732,Newell 333,2.78,1,2.78
1558,US-2014-102890-6453,2018-02-13,SG-20470,Sheri Gordon,624 Walter Motorway,New York City,United States,New York,10011,East,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,5223.15
1559,CA-2012-158554-67397,2018-02-14,CM-12190,Charlotte Melton,81420 Lakin Field Apt. 529,Philadelphia,United States,Pennsylvania,19134,East,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,34.056
1560,CA-2011-116239-49841,2018-02-15,CL-12565,Clay Ludtke,5203 Towne Valleys Apt. 057,Columbia,United States,South Carolina,29203,South,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,354.9,5,1774.5
1561,CA-2012-132101-79151,2018-02-16,JO-15550,Jesus Ocampo,168 Isabell Motorway,Seattle,United States,Washington,98105,West,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,1360.728
1562,CA-2012-129112-5439,2018-02-17,AW-10840,Anthony Witt,121 Sophie Forks,Allen,United States,Texas,75002,Central,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,64.44
1563,CA-2012-129112-94542,2018-02-18,AW-10840,Anthony Witt,121 Sophie Forks,Allen,United States,Texas,75002,Central,OFF-BI-10000088,GBC Imprintable Covers,8.784,4,35.136
1564,US-2014-152002-84821,2018-02-19,DV-13465,Dianna Vittorini,43508 Reinger Bypass Apt. 364,Los Angeles,United States,California,90004,West,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,368.91
1565,CA-2014-165029-80786,2018-02-20,AH-10075,Adam Hart,9862 Hauck Shoal Suite 650,Atlanta,United States,Georgia,30318,South,OFF-AR-10003504,Newell 347,12.84,3,38.52
1566,US-2011-157385-6905,2018-02-21,SC-20095,Sanjit Chand,555 Marvin Rapids,Los Angeles,United States,California,90004,West,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,603.92,5,3019.6
1567,US-2011-157385-33222,2018-02-22,SC-20095,Sanjit Chand,555 Marvin Rapids,Los Angeles,United States,California,90004,West,OFF-EN-10003160,Pastel Pink Envelopes,21.84,3,65.52
1568,US-2011-157385-79255,2018-02-23,SC-20095,Sanjit Chand,555 Marvin Rapids,Los Angeles,United States,California,90004,West,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,29.99
1569,US-2011-157385-75228,2018-02-24,SC-20095,Sanjit Chand,555 Marvin Rapids,Los Angeles,United States,California,90004,West,FUR-CH-10000595,Safco Contoured Stacking Chairs,381.44,2,762.88
1570,CA-2011-101602-35004,2018-02-25,MC-18100,Mick Crebagga,3064 Daniel Shoal Apt. 231,El Paso,United States,Texas,79907,Central,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,122.04
1571,CA-2011-101602-87851,2018-02-26,MC-18100,Mick Crebagga,3064 Daniel Shoal Apt. 231,El Paso,United States,Texas,79907,Central,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,3816.4
1572,CA-2013-109057-98907,2018-02-27,TT-21460,Tonja Turnell,3302 Crystal Forge,Aurora,United States,Illinois,60505,Central,OFF-ST-10002406,Pizazz Global Quick File,23.952,2,47.904
1573,CA-2013-154403-21205,2018-02-28,AP-10720,Anne Pryor,75722 Augustus Street Apt. 343,Florence,United States,Alabama,35630,South,OFF-PA-10001526,Xerox 1949,4.98,1,4.98
1574,CA-2013-102456-35229,2018-03-01,DL-12865,Dan Lawera,28858 Beaulah Camp Suite 812,New York City,United States,New York,10011,East,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,512.64
1575,CA-2012-131338-42369,2018-03-02,Dp-13240,Dean percer,7537 Donnie Freeway,Revere,United States,New York,10024,East,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,307.98,2,615.96
1576,CA-2012-131338-53830,2018-03-03,Dp-13240,Dean percer,7537 Donnie Freeway,Revere,United States,New York,10024,East,FUR-TA-10002607,KI Conference Tables,382.806,9,3445.254
1577,CA-2012-131338-56661,2018-03-04,EH-13765,Edward Hooks,55112 Reid Mission,Revere,United States,New York,10024,East,OFF-ST-10000642,"Tennsco Lockers, Gray",41.96,2,83.92
1578,CA-2012-131338-94208,2018-03-05,EH-13765,Edward Hooks,55112 Reid Mission,Revere,United States,New York,10024,East,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,2435.136
1579,CA-2012-131338-45421,2018-03-06,EH-13765,Edward Hooks,55112 Reid Mission,Revere,United States,New York,10024,East,FUR-FU-10002157,Artistic Insta-Plaque,47.04,3,141.12
1580,CA-2012-131338-48,2018-03-07,KH-16330,Katharine Harms,7889 Tanya Villages,Revere,United States,New York,10024,East,FUR-FU-10001706,Longer-Life Soft White Bulbs,6.16,2,12.32
1581,CA-2012-131338-87400,2018-03-08,KH-16330,Katharine Harms,7889 Tanya Villages,Revere,United States,New York,10024,East,TEC-PH-10000984,Panasonic KX-TG9471B,979.95,5,4899.75
1582,CA-2012-131338-51417,2018-03-09,AR-10541,Andy Reiter,2528 Salvador Rapids,Quincy,United States,New York,10024,East,OFF-PA-10001357,Xerox 1886,143.7,3,431.1
1583,CA-2012-131338-40829,2018-03-10,TB-21055,Ted Butterfield,3205 Schumm Plain,Quincy,United States,New York,10024,East,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,31.95
1584,CA-2012-131338-91254,2018-03-11,TB-21055,Ted Butterfield,3205 Schumm Plain,Quincy,United States,New York,10024,East,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,991.2
1585,CA-2013-109911-73216,2018-03-12,VG-21805,Vivek Grady,3398 Cierra Fords,Virginia Beach,United States,Virginia,23464,South,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,10.96,4,43.84
1586,US-2013-132423-67382,2018-03-13,MY-18295,Muhammed Yedwab,49968 Korbin Rapid,Grapevine,United States,Texas,76051,Central,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,234.416
1587,US-2013-132423-41500,2018-03-14,MY-18295,Muhammed Yedwab,49968 Korbin Rapid,Grapevine,United States,Texas,76051,Central,OFF-FA-10002988,Ideal Clamps,8.04,5,40.2
1588,CA-2012-122826-91348,2018-03-15,RD-19480,Rick Duston,7220 Anderson Meadow,Olympia,United States,Washington,98502,West,TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,201.568,4,806.272
1589,CA-2011-117317-77041,2018-03-16,JF-15490,Jeremy Farry,352 Wisoky Station Apt. 259,Los Angeles,United States,California,90032,West,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,13.44,3,40.32
1590,CA-2012-118423-82116,2018-03-17,DP-13390,Dennis Pardue,4059 Jake Shoals Apt. 163,Peoria,United States,Illinois,61604,Central,FUR-BO-10000362,Sauder Inglewood Library Bookcases,359.058,3,1077.174
1591,CA-2014-149181-69727,2018-03-18,MD-17350,Maribeth Dona,638 Gottlieb Park Suite 584,Columbus,United States,Ohio,43229,East,FUR-CH-10004540,Global Chrome Stack Chair,47.992,2,95.984
1592,CA-2014-132234-96887,2018-03-19,MY-17380,Maribeth Yedwab,969 Nienow Court Suite 452,New York City,United States,New York,10011,East,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,547.3,13,7114.9
1593,CA-2014-158876-80052,2018-03-20,AB-10150,Aimee Bixby,506 Emmanuelle Locks Suite 848,Carrollton,United States,Texas,75007,Central,OFF-PA-10000308,Xerox 1901,16.896,4,67.584
1594,CA-2014-158876-53602,2018-03-21,AB-10150,Aimee Bixby,506 Emmanuelle Locks Suite 848,Carrollton,United States,Texas,75007,Central,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,6.672,1,6.672
1595,CA-2014-158876-26459,2018-03-22,AB-10150,Aimee Bixby,506 Emmanuelle Locks Suite 848,Carrollton,United States,Texas,75007,Central,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,396.544
1596,CA-2014-158876-56556,2018-03-23,AB-10150,Aimee Bixby,506 Emmanuelle Locks Suite 848,Carrollton,United States,Texas,75007,Central,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,15.992,2,31.984
1597,CA-2013-164672-98743,2018-03-24,GB-14530,George Bell,335 Gibson Brook Apt. 971,Dover,United States,Delaware,19901,East,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,423.92
1598,US-2013-132857-21784,2018-03-25,CA-12775,Cynthia Arntzen,672 Pacocha Divide Suite 228,Smyrna,United States,Tennessee,37167,South,OFF-AR-10003251,Prang Drawing Pencil Set,6.672,3,20.016
1599,CA-2014-116645-51685,2018-03-26,ME-17725,Max Engle,711 Feil Street Apt. 240,Newark,United States,Delaware,19711,East,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6,935.64
1600,US-2013-115819-19832,2018-03-27,JO-15280,Jas O'Carroll,80872 Stokes Overpass,Los Angeles,United States,California,90049,West,TEC-PH-10004700,PowerGen Dual USB Car Charger,39.96,5,199.8
1601,US-2013-115819-96716,2018-03-28,JO-15280,Jas O'Carroll,80872 Stokes Overpass,Los Angeles,United States,California,90049,West,OFF-AR-10000823,Newell 307,5.46,3,16.38
1602,US-2013-115819-94339,2018-03-29,JO-15280,Jas O'Carroll,80872 Stokes Overpass,Los Angeles,United States,California,90049,West,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,366
1603,US-2013-115819-40157,2018-03-30,JO-15280,Jas O'Carroll,80872 Stokes Overpass,Los Angeles,United States,California,90049,West,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,5.84
1604,US-2013-115819-24943,2018-03-31,JO-15280,Jas O'Carroll,80872 Stokes Overpass,Los Angeles,United States,California,90049,West,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,90.88
1605,US-2013-115819-88687,2018-04-01,JO-15280,Jas O'Carroll,80872 Stokes Overpass,Los Angeles,United States,California,90049,West,OFF-BI-10000591,Avery Binder Labels,9.336,3,28.008
1606,CA-2011-156349-16672,2018-04-02,ML-17395,Marina Lichtenstein,42566 Braun Flats Apt. 208,Los Angeles,United States,California,90008,West,FUR-BO-10000362,Sauder Inglewood Library Bookcases,290.666,2,581.332
1607,CA-2011-156349-5116,2018-04-03,ML-17395,Marina Lichtenstein,42566 Braun Flats Apt. 208,Los Angeles,United States,California,90008,West,TEC-PH-10000441,VTech DS6151,201.584,2,403.168
1608,CA-2011-156349-3557,2018-04-04,ML-17395,Marina Lichtenstein,42566 Braun Flats Apt. 208,Los Angeles,United States,California,90008,West,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,83.984,2,167.968
1609,CA-2014-138380-11672,2018-04-05,YS-21880,Yana Sorensen,36169 Batz Views,Oakland,United States,California,94601,West,OFF-ST-10003306,Letter Size Cart,1000.02,7,7000.14
1610,US-2013-113509-22288,2018-04-06,PL-18925,Paul Lucas,53644 Dietrich Landing,Philadelphia,United States,Pennsylvania,19143,East,TEC-AC-10004855,V7 USB Numeric Keypad,83.976,3,251.928
1611,CA-2012-130022-68888,2018-04-07,JK-16120,Julie Kriz,87946 Armstrong Isle Apt. 776,Eagan,United States,Minnesota,55122,Central,OFF-LA-10002787,Avery 480,3.75,1,3.75
1612,CA-2012-130022-27999,2018-04-08,JK-16120,Julie Kriz,87946 Armstrong Isle Apt. 776,Eagan,United States,Minnesota,55122,Central,OFF-LA-10002043,Avery 489,41.4,4,165.6
1613,CA-2012-130022-40788,2018-04-09,JK-16120,Julie Kriz,87946 Armstrong Isle Apt. 776,Eagan,United States,Minnesota,55122,Central,OFF-AR-10001915,Peel-Off China Markers,29.79,3,89.37
1614,US-2013-118780-14207,2018-04-10,PN-18775,Parhena Norris,8669 Ratke Overpass,New York City,United States,New York,10011,East,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,59.48,2,118.96
1615,US-2013-118780-97130,2018-04-11,PN-18775,Parhena Norris,8669 Ratke Overpass,New York City,United States,New York,10011,East,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,6.69
1616,CA-2014-108560-34569,2018-04-12,JC-15385,Jenna Caffey,9690 Marvin Ferry,Kent,United States,Washington,98031,West,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,396.92
1617,CA-2014-108560-9572,2018-04-13,JC-15385,Jenna Caffey,9690 Marvin Ferry,Kent,United States,Washington,98031,West,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,6291.84
1618,CA-2014-108560-51468,2018-04-14,JC-15385,Jenna Caffey,9690 Marvin Ferry,Kent,United States,Washington,98031,West,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",23.168,2,46.336
1619,CA-2014-108560-35322,2018-04-15,JC-15385,Jenna Caffey,9690 Marvin Ferry,Kent,United States,Washington,98031,West,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,100
1620,CA-2012-157084-90791,2018-04-16,JG-15160,James Galang,78768 Courtney Plains Apt. 329,Los Angeles,United States,California,90049,West,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,3379.8
1621,CA-2012-157084-21263,2018-04-17,JG-15160,James Galang,78768 Courtney Plains Apt. 329,Los Angeles,United States,California,90049,West,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,3797.55
1622,CA-2012-164539-88126,2018-04-18,PO-19180,Philisse Overcash,450 Monroe Manor,New York City,United States,New York,10011,East,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,2616.25
